root_id,region,flow,super_class,cell_class,cell_type,side
813062,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A051,R
813066,T3,intrinsic,interneuron,premotor_candidate,IN08A047,L
813067,T1,intrinsic,interneuron,II|premotor_candidate,IN03B085,R
813075,T2,intrinsic,interneuron,premotor_candidate,IN11B016_b,L
813080,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A044,R
813087,T2,intrinsic,interneuron,premotor_candidate,IN08A026,R
813090,T2,intrinsic,interneuron,II|premotor_candidate,IN21A063,R
813102,T2,intrinsic,interneuron,CI|premotor_candidate,IN19B064,L
813111,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A090,R
813112,T2,intrinsic,interneuron,CR|premotor_candidate,IN19B090,L
813127,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B081,R
813132,T2,intrinsic,interneuron,premotor_candidate,IN19B103,R
813142,T2,intrinsic,interneuron,II|premotor_candidate,IN03B060,R
813150,T2,intrinsic,interneuron,premotor_candidate,IN12B045,L
813153,T2,intrinsic,interneuron,premotor_candidate,IN11A031,L
813162,T2,intrinsic,interneuron,premotor_candidate,IN07B074,L
813163,T3,intrinsic,interneuron,premotor_candidate,IN07B098,R
813173,T3,intrinsic,interneuron,premotor_candidate,IN07B098,L
813174,T2,intrinsic,interneuron,II|premotor_candidate,IN17A106_a,R
813199,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A026,R
813209,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A087,R
813222,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B098,R
813238,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A082,R
813241,T2,intrinsic,interneuron,premotor_candidate,IN03B069,R
813245,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A085,L
813252,T2,intrinsic,interneuron,premotor_candidate,"IN17A113,IN17A119",R
813253,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B083_c,L
813257,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A068,R
813262,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A045,R
813277,T2,intrinsic,interneuron,II|premotor_candidate,IN09A065,R
813289,T2,intrinsic,interneuron,premotor_candidate,IN12A063_b,R
813290,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A057,R
813306,T1,intrinsic,interneuron,premotor_candidate,IN03B075,R
813311,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A030,L
813323,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A039,R
813328,T2,intrinsic,interneuron,premotor_candidate,IN21A087,R
813342,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A030,R
813372,T1,intrinsic,interneuron,BR|premotor_candidate,IN04B101,R
813377,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B058,R
813380,T2,intrinsic,interneuron,II|premotor_candidate,IN12A061_d,R
813384,T1,intrinsic,interneuron,II|premotor_candidate,IN02A029,R
813389,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A034,R
813395,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A041,R
813403,T1,intrinsic,interneuron,premotor_candidate,IN03B094,L
813410,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B090,R
813418,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A103,R
813424,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A041,L
813433,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A068,L
813435,T1,intrinsic,interneuron,IR|premotor_candidate,IN02A033,L
813440,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,L
813442,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,L
813443,MX,efferent,descending,lt,DNg106,L
813444,T1,intrinsic,interneuron,premotor_candidate,IN21A037,L
813452,T3,intrinsic,interneuron,premotor_candidate,IN01A082,L
813458,T2,intrinsic,interneuron,premotor_candidate,IN11B017_b,R
813463,T3,intrinsic,interneuron,premotor_candidate,IN06A083,R
813464,T3,intrinsic,interneuron,II|premotor_candidate,IN17A091,L
813466,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A047,R
813480,T1,efferent,motor,fl,Sternal adductor MN,L
813485,T1,intrinsic,interneuron,premotor_candidate,IN04B081,R
813496,T3,intrinsic,interneuron,premotor_candidate,IN17A061,R
813498,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B103,L
813499,T2,intrinsic,interneuron,premotor_candidate,IN09A079,L
813515,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A076,R
813538,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A055,R
813540,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A022,L
813542,T2,intrinsic,interneuron,premotor_candidate,IN12B044_e,R
813559,T1,intrinsic,interneuron,premotor_candidate,IN06A102,L
813561,T3,intrinsic,interneuron,premotor_candidate,IN07B098,R
813566,T1,efferent,motor,fl,Fe reductor MN,R
813568,T2,intrinsic,interneuron,BR|premotor_candidate,IN21A040,R
813575,T2,intrinsic,interneuron,CR|premotor_candidate,IN14A034,L
813584,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A075,L
813594,T2,intrinsic,interneuron,premotor_candidate,IN17A119,R
813603,T2,efferent,motor,ml,ltm MN,L
813614,T1,intrinsic,interneuron,CR|premotor_candidate,IN13B064,R
813628,T3,intrinsic,interneuron,premotor_candidate,IN01A082,R
813629,T3,efferent,motor,hl,Acc. ti flexor MN,R
813632,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A026,R
813647,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A059_c,R
813650,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A045,R
813658,T1,efferent,motor,,EN21X001,R
813664,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A051,L
813666,T3,intrinsic,interneuron,II|premotor_candidate,IN17A104,R
813669,T2,intrinsic,interneuron,premotor_candidate,IN03B069,L
813671,T2,intrinsic,interneuron,premotor_candidate,IN03B070,R
813681,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B057,R
813682,T1,intrinsic,interneuron,premotor_candidate,IN13A045,R
813684,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B054,R
813685,T2,intrinsic,interneuron,premotor_candidate,IN12A063_c,R
813687,T2,intrinsic,interneuron,premotor_candidate,GFC3,R
813691,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
813696,T1,efferent,motor,nm,ADNM2 MN,R
813697,T1,intrinsic,interneuron,CR|premotor_candidate,IN13B075,R
813709,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A100,R
813723,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A049,R
813726,T3,intrinsic,interneuron,premotor_candidate,"IN09A056,IN09A072",R
813744,T2,intrinsic,interneuron,premotor_candidate,IN16B099,L
813755,T2,efferent,motor,ml,Tergotr. MN,L
813760,T2,intrinsic,interneuron,premotor_candidate,IN11B016_a,L
813765,T2,intrinsic,interneuron,premotor_candidate,IN03B069,R
813768,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,L
813784,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A044,R
813787,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B084,L
813796,T1,intrinsic,interneuron,BR|premotor_candidate,IN16B058,L
813804,T3,intrinsic,interneuron,BI|premotor_candidate,IN05B091,R
813821,T2,intrinsic,interneuron,II|premotor_candidate,IN11B020,L
813823,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A066,R
813836,T2,intrinsic,interneuron,premotor_candidate,IN03B074,L
813841,T3,intrinsic,interneuron,premotor_candidate,"IN06A126,IN06A137",R
813844,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B071,R
813845,T1,efferent,motor,,EN21X001,L
813851,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A059_c,L
813854,T2,intrinsic,interneuron,premotor_candidate,IN11B017_b,R
813858,T2,intrinsic,interneuron,premotor_candidate,"IN21A029, IN21A030",L
813866,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,L
813867,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A045,L
813868,T2,intrinsic,interneuron,II|premotor_candidate,IN17A114,L
813880,T2,intrinsic,interneuron,II|premotor_candidate,IN11B020,L
813887,T3,intrinsic,interneuron,premotor_candidate,IN08B070_a,R
813898,T3,intrinsic,interneuron,premotor_candidate,IN07B098,L
813902,T2,intrinsic,interneuron,premotor_candidate,IN12A063_c,L
813910,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B070_b,R
813931,T1,intrinsic,interneuron,BR|premotor_candidate,IN03A051,L
813943,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A068,L
813950,T1,intrinsic,interneuron,premotor_candidate,IN03B089,L
813960,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B093,R
813964,T3,intrinsic,interneuron,BI|premotor_candidate,IN06A083,L
813966,T3,intrinsic,interneuron,premotor_candidate,IN08B065,L
813980,T3,intrinsic,interneuron,premotor_candidate,IN07B098,L
813987,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A065,R
814006,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B071,L
814022,T3,intrinsic,interneuron,BR|premotor_candidate,IN18B050,R
814038,T1,intrinsic,interneuron,premotor_candidate,IN03B086_e,L
814043,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A043,L
814061,T1,intrinsic,interneuron,premotor_candidate,GFC4,L
814068,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A041,L
814073,T1,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A028,R
814079,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B082,L
814082,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A085,R
814084,T2,intrinsic,interneuron,premotor_candidate,IN11B017_b,R
814091,T1,efferent,motor,,EN21X001,R
814103,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A041,R
814107,T2,intrinsic,interneuron,premotor_candidate,IN03B074,R
814114,T1,intrinsic,interneuron,premotor_candidate,IN03B080,R
814119,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B098,R
814128,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A079,L
814151,T1,intrinsic,interneuron,BR|premotor_candidate,IN03B089,R
814156,T1,intrinsic,interneuron,premotor_candidate,IN08A030,L
814163,T1,efferent,motor,fl,Fe reductor MN,L
814170,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,R
814184,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
814186,T1,intrinsic,interneuron,premotor_candidate,IN03B089,L
814200,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A049,L
814222,T2,intrinsic,interneuron,premotor_candidate,IN12B045,L
814223,T3,intrinsic,interneuron,II|premotor_candidate,IN17A108,L
814224,T3,intrinsic,interneuron,premotor_candidate,IN08B070_a,R
814225,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B016_b,L
814227,T2,intrinsic,interneuron,BR|premotor_candidate,IN12A063_a,L
814252,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,L
814267,T2,intrinsic,interneuron,BI|premotor_candidate,IN17A101,R
814276,T3,intrinsic,interneuron,CR|premotor_candidate,IN13B100,R
814284,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B081,L
814290,T3,intrinsic,interneuron,BI|premotor_candidate,IN17A103,R
814298,T1,intrinsic,interneuron,II|premotor_candidate,IN03B085,R
814314,T2,intrinsic,interneuron,II|premotor_candidate,IN03B072,L
814321,T2,intrinsic,interneuron,premotor_candidate,IN03B072,L
814340,T2,intrinsic,interneuron,premotor_candidate,IN12B046,L
814352,T1,intrinsic,interneuron,premotor_candidate,IN03B089,L
814356,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B028,R
814359,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A051,R
814365,T1,intrinsic,interneuron,CR|premotor_candidate,IN13B093,L
814369,T3,intrinsic,interneuron,premotor_candidate,IN07B098,L
814411,T1,intrinsic,interneuron,premotor_candidate,IN08A026,L
814428,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A079,R
814436,T2,intrinsic,interneuron,premotor_candidate,IN03B072,R
814444,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
814451,T1,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A008,R
814465,T2,intrinsic,interneuron,premotor_candidate,IN11A031,R
814471,T2,intrinsic,interneuron,premotor_candidate,IN11B021_e,R
814473,T2,intrinsic,interneuron,premotor_candidate,IN12A063_b,R
814474,T2,intrinsic,interneuron,premotor_candidate,IN12A063_b,L
814480,T1,intrinsic,interneuron,premotor_candidate,IN06A082,R
814489,T1,efferent,motor,fl,Tr flexor MN,L
814505,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A080,R
814506,T2,intrinsic,interneuron,premotor_candidate,IN09A079,L
814508,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A041,R
814522,T2,intrinsic,interneuron,IR|premotor_candidate,IN02A042,R
814530,T3,intrinsic,interneuron,premotor_candidate,IN06A124,L
814539,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B081,R
814540,T2,intrinsic,interneuron,IR|premotor_candidate,IN11B021_d,R
814541,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A079,R
814551,T2,intrinsic,interneuron,BI|premotor_candidate,IN11A043,R
814555,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A073,L
814568,T2,intrinsic,interneuron,II|premotor_candidate,IN11B019,R
814569,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
814572,T2,intrinsic,interneuron,BI|premotor_candidate,IN21A034,L
814574,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A046,R
814584,T2,intrinsic,interneuron,premotor_candidate,IN13A062,R
814592,T2,intrinsic,interneuron,IR|premotor_candidate,IN19A094,L
814602,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B098,R
814616,T3,intrinsic,interneuron,premotor_candidate,IN08A047,R
814625,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A005,R
814632,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A042,L
814643,T1,intrinsic,interneuron,premotor_candidate,IN06A059,R
814645,T3,intrinsic,interneuron,II|premotor_candidate,IN17A102,L
814690,T2,intrinsic,interneuron,II|premotor_candidate,IN03B072,R
814693,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A049,R
814711,T2,intrinsic,interneuron,II|premotor_candidate,IN03B061,R
814714,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B087,L
814721,T1,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A069,R
814729,T3,intrinsic,interneuron,II|premotor_candidate,IN17A110,L
814733,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A059,R
814735,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A046,R
814738,T3,intrinsic,interneuron,II|premotor_candidate,IN02A052,R
814740,T1,intrinsic,interneuron,premotor_candidate,IN21A083,R
814758,T1,intrinsic,interneuron,premotor_candidate,IN06A082,L
814779,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B016_b,L
814784,T1,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A007,L
814808,T2,intrinsic,interneuron,BI|premotor_candidate,IN17A101,L
814810,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
814821,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A043_b,L
814827,T2,intrinsic,interneuron,BI|premotor_candidate,IN21A033,R
814833,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A031,R
814836,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B103,R
814841,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
814865,T2,intrinsic,interneuron,premotor_candidate,IN11B016_c,L
814902,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A067_c,R
814910,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B082,R
814921,T2,intrinsic,interneuron,IR|premotor_candidate,IN09A079,R
814931,T1,intrinsic,interneuron,premotor_candidate,IN21A083,R
814935,T2,intrinsic,interneuron,premotor_candidate,IN08A043,L
814942,T2,efferent,motor,ml,Tr extensor MN,R
814945,T1,intrinsic,interneuron,premotor_candidate,IN03B089,R
814956,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B081,L
814963,T3,intrinsic,interneuron,IR|premotor_candidate,IN03B079,R
814979,T3,intrinsic,interneuron,BI|premotor_candidate,IN21A093,R
814983,T2,efferent,motor,ml,MNml78,R
814984,T2,intrinsic,interneuron,II|premotor_candidate,IN11B021_a,L
815005,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B087,L
815016,T2,intrinsic,interneuron,premotor_candidate,IN11B021_c,R
815036,T2,intrinsic,interneuron,premotor_candidate,IN09A079,L
815041,T2,intrinsic,interneuron,II|premotor_candidate,IN03B059,L
815063,T3,intrinsic,interneuron,premotor_candidate,IN08B036,L
815073,T3,intrinsic,interneuron,premotor_candidate,,L
815097,T3,efferent,motor,hl,ltm MN,R
815102,T3,intrinsic,interneuron,II|premotor_candidate,IN17A108,R
815105,T2,intrinsic,interneuron,premotor_candidate,IN12A063_b,L
815112,T2,intrinsic,interneuron,premotor_candidate,IN12A063_b,L
815118,T2,intrinsic,interneuron,II|premotor_candidate,IN11B019,R
815121,T3,intrinsic,interneuron,CR|premotor_candidate,IN13B098,L
815136,T3,intrinsic,interneuron,premotor_candidate,IN07B098,R
815140,T2,intrinsic,interneuron,premotor_candidate,IN11B021_c,R
815185,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B054,L
815190,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A031,L
815198,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A067_b,R
815203,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B097,L
815209,T3,efferent,motor,ad,MNad29,R
815246,T1,efferent,motor,fl,Acc. ti flexor MN,L
815251,T3,intrinsic,interneuron,BI|premotor_candidate,IN02A051,R
815261,T3,intrinsic,interneuron,premotor_candidate,IN03A055,R
815268,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A063_d,R
815284,T3,intrinsic,interneuron,premotor_candidate,IN09A090,L
815286,T2,intrinsic,interneuron,premotor_candidate,IN03B070,R
815288,T3,intrinsic,interneuron,premotor_candidate,IN01A082,L
815307,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B072,R
815316,T3,intrinsic,interneuron,BR|premotor_candidate,IN06A115,L
815326,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A041,R
815336,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A072,L
815337,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B066,L
815344,T1,efferent,motor,fl,Ti extensor MN,L
815364,T2,intrinsic,interneuron,premotor_candidate,IN12A063_b,R
815390,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A067,R
815407,T1,intrinsic,interneuron,premotor_candidate,IN12A043_d,L
815417,T2,intrinsic,interneuron,premotor_candidate,IN03B070,L
815418,T2,intrinsic,interneuron,premotor_candidate,IN08A043,R
815420,T2,intrinsic,interneuron,premotor_candidate,IN11B022_b,R
815427,T2,intrinsic,interneuron,premotor_candidate,IN03B074,R
815436,T2,intrinsic,interneuron,premotor_candidate,IN03B072,R
815442,T2,intrinsic,interneuron,premotor_candidate,IN12A063_c,R
815443,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B097,R
815454,T1,efferent,motor,,EN27X010,L
815455,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B045,L
815472,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A043_b,R
815478,T1,intrinsic,interneuron,premotor_candidate,IN03B086_e,R
815493,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,R
815498,T3,efferent,motor,hl,ltm2-femur MN,L
815513,T2,intrinsic,interneuron,premotor_candidate,IN09A079,L
815515,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B036,R
815524,T1,intrinsic,interneuron,premotor_candidate,IN08A036,R
815542,T3,intrinsic,interneuron,premotor_candidate,IN01A082,R
815564,T2,intrinsic,interneuron,BI|premotor_candidate,IN11A043,L
815574,T3,intrinsic,interneuron,premotor_candidate,IN08B070_a,L
815594,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A058,R
815600,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A103,L
815605,T1,intrinsic,interneuron,IR|premotor_candidate,IN09A071,L
815640,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A063_d,L
815643,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A078,L
815678,T1,efferent,motor,fl,Ti extensor MN,R
815682,T3,efferent,motor,ad,MNad29,L
815693,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B074,R
815696,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A060,R
815721,T3,intrinsic,interneuron,premotor_candidate,IN01A089,R
815744,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A071,R
815782,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B026,R
815786,T3,intrinsic,interneuron,premotor_candidate,IN01A082,L
815795,T2,intrinsic,interneuron,premotor_candidate,IN11B017_b,L
815803,T3,intrinsic,interneuron,BI|premotor_candidate,IN02A051,L
815819,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A088,R
815836,T3,intrinsic,interneuron,premotor_candidate,IN08B088,R
815847,T2,intrinsic,interneuron,premotor_candidate,IN03B072,R
815854,T1,efferent,motor,fl,Sternal adductor MN,R
815858,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B039,R
815862,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B086_c,L
815924,T2,intrinsic,interneuron,premotor_candidate,IN06A116,R
815928,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A091,L
815945,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B070_b,R
815946,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,R
815958,T3,efferent,motor,hl,Acc. tr flexor MN,R
815962,T1,intrinsic,interneuron,II|premotor_candidate,IN11A036,R
815965,T3,intrinsic,interneuron,BI|premotor_candidate,"IN06A126,IN06A137",R
815990,T2,intrinsic,interneuron,premotor_candidate,IN09A079,R
815993,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A052,L
816007,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A109,L
816009,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A075,R
816013,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B066,L
816014,T3,intrinsic,interneuron,BI|premotor_candidate,"IN06A126,IN06A137",L
816018,T2,efferent,motor,ml,Sternal adductor MN,L
816022,T3,efferent,motor,hl,MNhl29,R
816041,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B103,R
816054,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A062,R
816058,T2,intrinsic,interneuron,II|premotor_candidate,IN11B023,L
816087,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A075,R
816103,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A087,R
816119,T1,intrinsic,interneuron,BR|premotor_candidate,IN16B061,R
816139,T3,intrinsic,interneuron,premotor_candidate,IN08A031,L
816143,T3,intrinsic,interneuron,II|premotor_candidate,IN17A110,R
816155,T3,intrinsic,interneuron,premotor_candidate,,R
816171,T3,intrinsic,interneuron,premotor_candidate,IN08B036,R
816175,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B070_b,R
816190,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A094,L
816195,T1,intrinsic,interneuron,premotor_candidate,IN09A071,L
816200,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A025,R
816201,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A038,R
816212,T1,intrinsic,interneuron,premotor_candidate,IN08A036,L
816215,T1,efferent,motor,fl,Acc. ti flexor MN,L
816216,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A070,L
816220,T1,intrinsic,interneuron,premotor_candidate,IN03B080,L
816222,T2,efferent,motor,ml,Ti flexor MN,R
816297,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B074,L
816306,T3,intrinsic,interneuron,premotor_candidate,"IN17A082, IN17A086",R
816316,T3,intrinsic,interneuron,II|premotor_candidate,IN17A105,R
816318,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A087,R
816343,T2,intrinsic,interneuron,premotor_candidate,IN19B103,L
816346,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,R
816368,T2,intrinsic,interneuron,premotor_candidate,IN11B021_b,R
816375,T2,intrinsic,interneuron,premotor_candidate,IN08A026,R
816404,T1,efferent,motor,fl,Acc. ti flexor MN,L
816419,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B070_b,R
816438,T1,intrinsic,interneuron,premotor_candidate,IN09A071,L
816446,T3,intrinsic,interneuron,II|premotor_candidate,IN17A115,L
816458,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B086_c,R
816465,T2,intrinsic,interneuron,II|premotor_candidate,IN11B023,L
816475,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B074,R
816501,T3,efferent,motor,hl,MNhl02,L
816521,T2,intrinsic,interneuron,II|premotor_candidate,IN11B021_b,L
816543,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A026,R
816545,T1,intrinsic,interneuron,premotor_candidate,IN08A036,R
816550,T2,intrinsic,interneuron,BI|premotor_candidate,IN17A101,R
816551,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A077,R
816553,T3,intrinsic,interneuron,BI|premotor_candidate,IN19B105,L
816584,T3,intrinsic,interneuron,premotor_candidate,IN08A031,R
816597,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A090,L
816601,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A091,L
816607,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A036,L
816609,T2,intrinsic,interneuron,II|premotor_candidate,IN11B023,R
816612,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B091,L
816648,T1,efferent,motor,fl,Tr flexor MN,R
816659,T2,intrinsic,interneuron,BI|premotor_candidate,IN11A040,L
816662,T2,intrinsic,interneuron,premotor_candidate,IN11B023,R
816671,T1,intrinsic,interneuron,premotor_candidate,IN21A065,L
816676,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A087,L
816679,T2,intrinsic,interneuron,II|premotor_candidate,IN11B021_a,R
816694,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B071,R
816712,T3,intrinsic,interneuron,BI|premotor_candidate,IN06A071,R
816744,T3,intrinsic,interneuron,premotor_candidate,IN01A082,R
816758,T3,intrinsic,interneuron,premotor_candidate,IN21A086,R
816768,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A087,L
816775,T2,intrinsic,interneuron,premotor_candidate,,L
816791,T3,intrinsic,interneuron,premotor_candidate,IN08B036,R
816802,T1,intrinsic,interneuron,premotor_candidate,IN13A051,R
816861,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A044,R
816870,T3,intrinsic,interneuron,BI|premotor_candidate,IN05B091,R
816879,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A075,L
816921,T2,intrinsic,interneuron,premotor_candidate,IN08A043,R
816930,T1,intrinsic,interneuron,CR|premotor_candidate,IN13B075,L
816957,T2,intrinsic,interneuron,BI|premotor_candidate,IN17A096,R
816967,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B093,R
816982,T2,intrinsic,interneuron,II|premotor_candidate,IN11B023,R
817005,T2,intrinsic,interneuron,premotor_candidate,IN03B072,R
817020,T3,intrinsic,interneuron,premotor_candidate,IN08A047,L
817021,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A041,L
817026,T1,efferent,motor,xm,MNxm01,L
817053,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A075,R
